,userID,u_EF,u_avg_orders,u_avg_period,u_first_bought,u_last_bought,u_std_avg_period,u_mean_bought,u_std_bought
412687,17777,3,4.0,77.0,76,230,25.0,161.33,63.97
412694,17778,7,5.0,21.3,18,231,13.02,127.27,75.46
412737,17779,4,8.2,42.5,65,235,27.5,137.4,56.32
412765,17780,8,4.0,17.92,22,237,10.95,128.0,65.21
412805,17781,7,4.61,13.59,7,238,13.84,127.5,80.79
412869,17782,4,2.25,59.33,43,221,47.32,108.25,67.67
412876,17783,4,3.17,38.8,49,243,31.9,136.17,80.02
412886,17784,5,2.67,22.0,1,243,28.34,153.5,79.82
412906,17785,5,4.0,28.0,43,239,18.07,150.38,61.69
412934,17786,2,3.0,105.0,22,232,103.0,92.67,98.53
412942,17787,5,5.4,23.44,34,245,22.35,105.1,61.6
412968,17788,3,6.0,35.0,56,126,20.0,84.33,30.09
412977,17789,6,3.09,22.3,21,244,17.9,103.64,72.95
412999,17790,4,3.33,43.0,19,234,27.21,113.0,79.82
413019,17791,5,4.62,28.29,12,210,31.11,72.75,63.65
413035,17792,2,3.0,44.0,141,185,0.0,163.0,22.0
413040,17793,3,16.0,61.0,8,191,45.0,87.25,65.86
413045,17794,6,3.57,31.0,57,243,18.12,151.14,71.74
413064,17795,6,5.86,30.33,49,231,15.88,154.14,57.65
413098,17796,7,4.23,18.42,24,245,13.67,132.77,69.8
413144,17797,5,2.0,53.5,8,222,23.12,95.6,75.82
413154,17798,2,3.0,40.0,180,220,0.0,200.0,20.0
413160,17799,3,4.0,53.33,7,167,36.43,65.75,65.17
413173,17800,4,7.33,30.8,89,243,28.92,170.5,54.98
413206,17801,4,12.2,47.0,4,192,40.29,74.8,77.18
413216,17802,4,3.4,32.5,80,210,30.7,130.0,43.14
413232,17803,8,3.28,6.91,3,245,5.3,140.22,70.84
413314,17804,7,4.89,22.62,56,237,11.47,148.44,60.35
413348,17805,4,4.0,23.83,33,176,21.22,120.0,52.86
413370,17806,4,4.29,32.0,6,198,24.32,109.0,64.39
413393,17807,6,5.82,21.3,22,235,17.91,146.45,64.34
413443,17808,8,4.39,13.0,7,228,8.55,131.44,75.54
413514,17809,4,2.86,33.67,43,245,25.41,145.86,68.98
413530,17810,7,5.56,27.12,22,239,21.26,142.33,74.21
413558,17811,7,4.14,37.0,22,244,18.37,120.14,69.73
413585,17812,5,3.5,33.0,74,239,23.97,133.5,54.22
413599,17813,3,4.0,45.0,60,195,22.11,129.25,48.02
413611,17814,4,3.5,19.86,91,230,24.01,163.12,53.26
413632,17815,5,3.4,33.5,54,188,11.15,126.2,50.15
413646,17816,3,5.67,47.5,142,237,30.5,179.33,41.36
413653,17817,7,2.25,22.18,1,245,20.48,141.83,80.93
413676,17818,8,3.42,10.17,5,239,8.18,134.75,73.59
413733,17819,7,3.12,29.29,24,229,17.37,126.25,69.04
413756,17820,7,5.48,11.1,1,223,9.99,119.9,73.35
413822,17821,3,7.0,36.2,32,213,28.78,139.67,70.97
413840,17822,5,2.67,28.88,6,237,25.82,130.67,68.56
413863,17823,7,3.22,27.88,7,230,23.31,126.78,83.73
413885,17824,6,4.75,28.86,10,212,18.73,100.38,67.38
413913,17825,5,4.0,29.86,27,236,21.23,117.38,60.51
413934,17826,3,2.67,55.5,34,145,23.5,81.67,46.65
413941,17827,7,3.0,25.11,3,229,13.78,133.5,78.66
413968,17828,3,3.0,30.75,35,158,35.12,67.6,47.03
413976,17829,3,2.8,34.25,107,244,27.02,197.2,53.47
413986,17830,3,5.0,73.67,3,224,42.9,87.5,85.49
413997,17831,4,2.5,70.33,33,244,21.25,132.5,82.32
414007,17832,4,2.8,48.75,48,243,47.06,156.0,75.53
414019,17833,5,3.0,25.5,35,239,20.91,129.44,73.34
414039,17834,6,4.88,28.71,30,231,28.49,151.12,60.81
414065,17835,7,5.37,12.22,22,242,8.69,125.05,71.61
414138,17836,6,2.0,23.43,24,188,13.87,104.88,57.06
414150,17837,6,7.6,23.89,20,235,26.97,148.4,73.56
414188,17838,4,3.5,33.8,27,196,31.36,136.67,60.07
414204,17839,6,3.0,29.43,18,224,18.9,108.12,61.91
414216,17840,4,3.0,35.6,52,230,24.2,129.5,58.55
414234,17841,2,5.0,47.33,62,204,50.51,104.25,58.33
414250,17842,4,5.0,36.6,34,217,36.45,129.67,78.51
414272,17843,5,7.71,28.5,3,174,15.34,82.0,51.85
414293,17844,3,4.5,78.0,4,238,50.05,91.25,94.12
414307,17845,5,5.5,30.0,32,242,19.3,136.0,70.84
414338,17846,3,6.4,31.5,74,200,31.04,122.8,53.4
414352,17847,7,3.17,19.73,2,219,21.63,89.17,62.55
414384,17848,3,4.67,23.4,127,244,22.29,195.17,46.28
414400,17849,8,7.0,23.8,2,240,13.27,135.36,79.78
414444,17850,4,2.2,44.5,51,229,29.81,163.4,63.26
414454,17851,6,1.78,26.12,11,220,17.09,114.11,64.17
414468,17852,6,3.71,38.0,15,243,13.13,126.57,72.63
414483,17853,8,3.81,14.8,6,228,10.08,126.88,70.83
414531,17854,6,5.0,32.0,21,213,24.18,111.14,65.92
414563,17855,2,1.67,27.0,62,116,11.0,92.67,22.65
414568,17856,5,4.14,35.33,18,230,39.31,85.29,80.23
414595,17857,7,3.31,16.67,30,230,12.88,141.92,67.24
414629,17858,6,5.11,26.5,21,233,16.53,119.78,76.12
414668,17859,4,3.71,32.67,6,202,44.16,150.14,64.25
414681,17860,7,3.46,16.42,47,244,10.9,140.08,55.15
414718,17861,6,3.0,21.45,3,239,16.75,124.25,73.87
414748,17862,2,2.0,90.0,66,156,0.0,111.0,45.0
414750,17863,4,4.2,24.75,6,105,12.79,53.0,34.36
414758,17864,4,5.5,75.33,14,240,41.12,150.25,85.3
414777,17865,7,4.45,23.1,6,237,20.59,103.73,76.06
414807,17866,5,2.88,23.29,38,201,10.7,119.62,55.01
414823,17867,3,2.67,85.5,71,242,6.5,154.33,69.88
414831,17868,4,2.8,41.0,63,227,41.77,151.4,70.41
414840,17869,6,3.86,32.83,21,218,39.27,144.29,77.57
414857,17870,7,4.36,22.7,15,242,13.85,130.0,78.51
414902,17871,5,4.33,44.4,12,234,32.96,128.5,75.33
414915,17872,8,3.92,17.83,19,233,10.38,136.46,63.06
414956,17873,8,4.07,17.15,18,241,8.22,130.21,70.39
415007,17874,8,2.14,17.77,3,234,8.89,115.64,71.62
415033,17875,4,3.0,65.0,41,236,16.33,133.5,75.37
415045,17876,5,2.5,39.8,24,223,40.86,123.17,80.47
415058,17877,2,2.75,77.0,14,245,89.96,178.75,95.63
415068,17878,8,5.5,14.24,2,244,10.55,135.83,75.74
415138,17879,5,3.83,40.8,30,234,44.75,124.5,80.52
415154,17880,1,8.0,0.0,90,90,0.0,90.0,0.0
415159,17881,6,3.38,33.0,12,243,31.41,141.25,80.36
415182,17882,5,4.11,28.25,6,232,21.94,146.44,72.46
415210,17883,6,3.89,17.5,83,223,6.42,146.0,46.15
415240,17884,3,4.0,19.0,133,209,13.58,178.8,25.51
415254,17885,3,3.4,52.5,34,244,59.15,158.8,91.38
415271,17886,4,2.6,45.5,27,209,27.63,120.4,73.23
415282,17887,3,3.17,34.8,68,242,38.46,177.83,57.45
415301,17888,4,3.6,38.75,82,237,37.1,184.6,54.08
415319,17889,3,5.0,42.25,70,239,42.15,182.8,59.83
415339,17890,3,3.2,36.25,4,149,31.71,77.4,55.48
415353,17891,4,2.6,48.0,52,244,37.38,166.4,73.86
415362,17892,5,4.0,56.0,8,232,28.16,123.2,78.66
415378,17893,3,2.86,17.67,79,185,25.82,144.0,41.45
415397,17894,7,5.14,17.62,16,245,13.4,130.21,76.18
415438,17895,5,4.89,25.12,3,204,26.49,91.56,65.72
415464,17896,3,2.67,37.5,51,126,1.5,89.0,30.63
415470,17897,8,5.38,18.83,18,244,9.63,131.15,74.63
415530,17898,6,3.75,19.0,32,241,15.25,131.75,69.27
415564,17899,5,5.5,44.0,5,225,46.04,154.83,71.8
415576,17900,4,8.0,34.6,27,200,42.31,133.67,67.98
415604,17901,4,3.17,39.0,19,214,38.53,95.83,77.63
415621,17902,3,5.25,34.67,140,244,13.91,196.75,41.23
415631,17903,1,4.0,0.0,26,26,0.0,26.0,0.0
415634,17904,5,3.86,37.67,17,243,41.06,137.29,79.22
415652,17905,3,1.8,34.25,46,183,35.99,121.2,60.6
415660,17906,4,2.67,31.4,43,200,28.36,117.0,64.4
415672,17907,3,4.0,83.5,19,186,36.5,90.33,70.32
415681,17908,7,2.0,23.4,4,238,19.78,141.09,74.62
415701,17909,5,4.4,51.0,11,215,40.44,148.8,76.74
415718,17910,5,2.12,31.14,16,234,33.44,112.88,89.89
415730,17911,6,3.43,28.0,48,216,19.44,127.29,63.24
415752,17912,8,3.54,18.75,1,226,11.58,114.62,65.96
415791,17913,7,7.09,17.8,46,224,11.98,152.82,52.02
415832,17914,7,4.77,20.08,4,245,18.85,123.54,79.81
415876,17915,7,3.92,22.09,1,244,14.56,105.25,71.23
415922,17916,2,5.33,113.0,3,229,110.0,152.67,105.84
415932,17917,5,3.17,45.2,7,233,27.07,134.33,82.07
415942,17918,6,3.25,34.29,2,242,24.79,104.25,74.99
415962,17919,2,1.67,56.0,26,138,52.0,99.33,51.88
415966,17920,3,3.25,25.0,1,76,15.12,29.25,29.55
415972,17921,5,3.6,48.25,26,219,14.41,118.2,72.0
415987,17922,8,5.75,12.37,2,237,8.83,131.0,73.12
416041,17923,5,4.25,29.86,2,211,23.82,87.88,73.48
416064,17924,4,3.67,31.0,13,168,23.34,70.5,56.88
416083,17925,3,1.75,18.0,47,101,9.27,79.25,21.41
416090,17926,8,4.93,18.54,3,244,13.33,110.14,67.67
416119,17927,7,4.0,22.0,19,217,14.29,133.7,61.68
416144,17928,3,4.0,43.5,150,237,12.5,189.33,36.0
416156,17929,4,4.6,56.0,5,229,59.21,79.0,78.06
416170,17930,3,3.5,55.0,70,235,30.74,146.25,67.78
416179,17931,6,6.5,24.11,27,244,21.02,134.2,78.06
416231,17932,5,2.4,47.0,22,210,18.26,110.2,63.86
416239,17933,4,3.67,39.4,2,199,39.49,72.67,63.92
416253,17934,5,3.43,32.0,47,239,25.09,153.43,74.05
416270,17935,4,4.8,51.0,40,244,29.89,166.6,72.72
416286,17936,2,4.0,101.0,36,137,0.0,86.5,50.5
416291,17937,4,2.0,41.67,60,185,20.53,112.75,49.98
416299,17938,6,3.0,22.75,28,210,20.77,97.67,60.52
416324,17939,6,5.67,23.0,60,244,14.84,156.11,64.73
416356,17940,5,4.67,40.0,30,230,20.85,151.67,68.04
416382,17941,8,3.54,17.75,7,220,12.06,125.08,67.84
416419,17942,6,3.57,36.17,17,234,19.95,115.57,78.39
416437,17943,4,2.2,59.0,8,244,25.19,133.6,82.33
416444,17944,6,3.5,23.11,27,235,18.84,120.8,71.39
416473,17945,8,2.92,17.42,16,225,13.6,124.0,60.91
416502,17946,8,2.72,9.75,4,238,8.07,120.12,69.72
416561,17947,7,3.62,31.71,16,238,15.58,114.62,69.04
416579,17948,4,3.4,50.25,2,203,39.28,136.2,74.97
416591,17949,7,2.93,16.23,13,224,14.04,108.36,65.05
416627,17950,4,2.5,59.33,62,240,7.32,155.0,67.0
416635,17951,6,2.5,34.57,2,244,23.31,145.5,82.44
416651,17952,5,5.8,57.75,6,237,33.05,94.6,81.65
416663,17953,7,3.0,20.09,1,222,15.82,124.25,65.61
416697,17954,7,19.6,15.36,1,216,15.25,118.27,67.81
416738,17955,4,4.2,39.25,66,223,19.51,150.2,51.93
416755,17956,5,6.9,21.22,42,233,19.23,127.8,66.79
416801,17957,4,3.2,49.25,19,216,38.75,85.8,72.28
416811,17958,6,3.0,40.17,3,244,22.92,136.29,75.91
416829,17959,5,2.4,44.5,16,194,17.44,94.6,67.09
416841,17960,2,4.67,17.5,54,89,5.5,69.67,14.52
416854,17961,5,3.67,23.25,58,244,22.2,155.44,70.87
416882,17962,7,6.64,17.77,6,237,12.85,123.57,61.44
416933,17963,3,2.33,74.5,46,195,40.5,107.0,63.75
416940,17964,8,4.15,11.74,18,241,8.85,123.5,71.45
417011,17965,3,3.25,46.33,106,245,36.0,153.75,55.4
417023,17966,5,7.4,43.75,14,189,17.17,105.0,58.09
417041,17967,7,3.71,32.5,25,220,18.2,130.0,61.57
417062,17968,4,2.25,53.67,84,245,19.34,175.0,59.67
417070,17969,7,6.71,15.08,43,239,11.98,148.5,64.73
417108,17970,2,3.0,228.0,6,234,0.0,120.0,114.0
417113,17971,4,3.88,26.0,40,222,30.27,113.88,65.15
417126,17972,2,1.0,173.0,61,234,0.0,147.5,86.5
417128,17973,6,3.33,21.82,4,244,17.41,128.33,84.94
417157,17974,8,5.08,19.45,29,243,14.02,151.33,73.43
417192,17975,6,5.09,22.0,23,243,24.57,135.73,72.21
417242,17976,4,2.6,40.5,1,163,36.14,69.6,67.51
417249,17977,6,4.5,31.0,17,234,18.4,138.75,72.66
417275,17978,4,3.2,39.5,39,197,15.98,112.4,60.37
417287,17979,3,3.5,41.33,98,222,31.48,154.5,53.24
417300,17980,5,11.0,51.75,27,234,26.81,144.4,72.7
417330,17981,7,6.22,29.0,13,245,15.84,118.89,75.22
417380,17982,3,3.5,72.33,7,224,42.4,125.5,77.6
417394,17983,4,5.2,25.25,108,209,3.34,160.0,35.56
417414,17984,8,3.87,17.14,2,242,12.34,147.2,67.42
417456,17985,3,2.0,70.33,18,229,50.62,153.75,86.05
417460,17986,6,5.86,35.67,22,236,11.98,127.14,68.5
417481,17987,2,3.0,93.0,67,160,0.0,113.5,46.5
417487,17988,7,5.33,16.07,19,244,16.19,146.53,71.26
417542,17989,3,1.8,48.25,46,239,55.08,163.0,84.56
417551,17990,3,2.8,52.5,35,245,43.87,171.0,74.78
417560,17991,6,2.11,27.75,10,232,20.59,124.0,74.23
417573,17992,7,5.25,18.55,26,230,12.75,140.83,59.22
417623,17993,6,3.88,33.43,7,241,21.77,147.25,75.55
417641,17994,3,8.67,44.0,117,205,1.0,160.67,35.93
417662,17995,7,4.46,15.67,31,219,12.87,146.62,66.2
417687,17996,7,2.82,19.4,38,232,15.37,167.36,59.91
417711,17997,6,3.14,37.33,13,237,20.77,101.71,81.51
417727,17998,7,5.2,27.11,1,245,13.54,113.1,81.98
417758,17999,8,2.46,17.42,29,238,8.59,122.85,70.06
417789,18000,3,3.75,37.33,91,203,19.15,150.75,45.59
417804,18001,3,10.0,57.0,5,119,26.0,53.33,48.13
417818,18002,5,8.83,38.4,52,244,22.9,124.17,65.69
417859,18003,7,4.05,12.56,5,231,12.9,127.16,63.1
417919,18004,8,3.05,12.05,4,245,7.14,115.24,80.29
417972,18005,2,1.0,170.0,45,215,0.0,130.0,85.0
417974,18006,5,3.75,30.29,30,242,21.45,141.12,59.67
417997,18007,6,2.78,28.38,16,243,17.68,147.11,72.85
418020,18008,3,3.67,111.5,22,245,75.5,108.33,97.75
418031,18009,3,2.2,36.75,63,210,28.66,128.0,60.27
418039,18010,6,3.67,43.4,27,244,22.02,121.67,75.25
418051,18011,1,4.0,10.0,125,135,0.0,130.0,5.0
418056,18012,6,4.57,27.0,53,215,9.83,121.43,53.94
418076,18013,3,7.0,29.5,3,121,27.04,84.8,45.04
418096,18014,8,4.42,12.06,27,244,10.62,139.42,73.21
418147,18015,4,4.17,35.8,2,181,27.78,85.0,74.22
418162,18016,4,4.4,43.5,56,230,25.98,147.6,57.18
418172,18017,4,3.67,27.4,61,198,29.16,98.17,49.31
418185,18018,6,6.45,22.8,16,244,15.84,137.55,69.28
418239,18019,6,8.14,37.67,16,242,22.1,128.71,70.88
418249,18020,3,3.5,27.2,66,202,33.46,119.5,55.31
418262,18021,6,4.22,30.38,1,244,29.24,128.89,82.66
418286,18022,4,8.75,68.33,13,218,17.15,120.5,74.53
418304,18023,6,3.17,40.0,30,230,20.56,126.83,73.12
418320,18024,8,5.54,17.75,17,230,9.91,121.15,63.99
418356,18025,1,3.0,0.0,120,120,0.0,120.0,0.0
418359,18026,5,3.57,37.67,18,244,29.94,166.71,75.4
418379,18027,4,3.6,23.5,29,123,13.24,66.2,35.38
418390,18028,7,3.64,23.2,12,244,13.18,126.91,78.99
418423,18029,3,4.2,32.0,68,196,25.76,143.0,47.99
418441,18030,4,5.17,35.4,15,192,37.59,119.5,67.99
418459,18031,3,3.5,34.0,135,237,16.08,195.5,39.88
418470,18032,5,4.0,25.89,7,240,20.22,145.6,79.72
418493,18033,5,3.6,47.75,29,220,48.41,114.0,78.85
418507,18034,6,4.0,25.56,2,232,23.87,111.3,78.58
418529,18035,7,5.08,20.0,5,245,13.75,142.15,80.21
418586,18036,3,3.0,96.5,39,232,30.5,145.67,80.09
418594,18037,5,4.2,51.75,29,236,30.63,148.0,72.36
418612,18038,6,3.88,27.86,30,225,25.85,130.12,75.88
418639,18039,7,3.7,25.78,6,238,13.81,116.5,75.38
418673,18040,4,3.33,33.4,7,174,26.19,67.17,62.14
418685,18041,7,4.7,12.42,6,242,12.93,127.5,75.51
418771,18042,5,5.0,40.4,13,215,23.62,103.67,78.99
418784,18043,8,3.44,26.0,30,238,7.3,133.44,69.03
418801,18044,2,1.0,236.0,4,240,0.0,122.0,118.0
418803,18045,8,2.88,13.69,6,225,9.26,101.94,68.88
418840,18046,4,4.2,30.25,115,236,19.56,159.6,44.65
418858,18047,7,3.83,20.36,12,236,12.81,142.67,63.51
418894,18048,3,3.6,39.0,88,244,34.56,184.2,52.04
418906,18049,5,3.57,36.67,11,231,22.7,117.14,67.71
418930,18050,8,5.83,20.45,17,242,15.42,116.5,77.95
418975,18051,5,2.57,38.33,13,243,38.11,127.57,85.92
418990,18052,3,8.0,93.0,6,192,41.0,85.33,78.36
419012,18053,5,4.1,18.0,68,230,14.64,130.2,51.81
419045,18054,4,2.75,68.0,34,238,51.15,161.5,77.05
419054,18055,2,6.0,63.0,6,132,47.0,53.33,56.01
419067,18056,5,4.83,47.4,5,242,41.49,163.0,80.96
419086,18057,5,3.0,29.67,12,190,22.2,94.43,63.96
419106,18058,4,4.4,27.5,37,147,11.46,82.4,40.88
419119,18059,6,3.64,20.1,43,244,15.65,155.09,67.76
419150,18060,3,2.5,52.67,72,230,28.99,142.25,56.86
419158,18061,2,1.33,79.0,21,179,74.0,75.33,73.33
419161,18062,2,3.5,124.0,119,243,0.0,181.0,62.0
419165,18063,5,3.0,50.0,26,226,21.25,130.0,77.46
419179,18064,2,7.0,131.0,25,156,0.0,90.5,65.5
419192,18065,7,3.67,24.75,41,239,15.06,138.56,58.74
419211,18066,7,2.5,25.78,12,244,15.72,147.8,69.67
419231,18067,6,4.64,11.08,60,204,7.5,126.93,45.04
419288,18068,5,5.33,35.0,13,188,21.35,89.67,66.88
419310,18069,7,7.45,22.0,19,239,18.08,120.09,79.76
419360,18070,3,3.0,38.0,43,119,5.0,79.33,31.12
419367,18071,7,4.17,20.55,1,227,13.56,115.25,67.33
419413,18072,5,3.88,34.29,3,243,24.77,145.5,89.59
419438,18073,4,4.25,56.33,49,218,26.61,129.25,60.32
419449,18074,4,5.2,44.0,69,245,22.51,159.6,58.49
419469,18075,3,2.0,31.0,98,222,23.82,148.6,46.32
419477,18076,8,4.61,12.94,25,245,8.23,148.28,68.63
419540,18077,7,9.62,14.4,29,245,11.31,153.69,68.28
419610,18078,5,2.71,25.83,70,225,11.57,156.29,54.09
419627,18079,6,2.36,19.9,31,230,13.63,128.18,52.84
419646,18080,4,3.0,51.0,26,230,33.03,148.4,76.42
419656,18081,7,2.8,17.36,2,245,14.17,147.53,68.28
419691,18082,7,3.58,18.64,16,221,14.26,109.67,65.29
419727,18083,5,4.86,36.17,8,225,29.99,82.57,68.17
419747,18084,3,4.6,43.0,53,225,59.56,178.4,63.31
419768,18085,8,4.8,25.22,16,243,9.61,130.3,74.91
419807,18086,6,2.91,19.2,37,229,15.28,135.36,58.72
419829,18087,4,2.43,31.17,17,204,22.92,135.29,66.79
419842,18088,4,3.25,56.67,31,201,10.21,115.25,65.14
419853,18089,3,2.75,59.33,35,213,29.41,132.5,72.01
419860,18090,6,3.9,26.67,5,245,17.92,133.9,74.35
419884,18091,5,3.14,27.67,30,196,17.15,120.29,55.73
419905,18092,5,5.29,25.33,51,203,20.85,128.43,54.79
419927,18093,7,2.8,22.11,36,235,13.15,146.0,60.98
419944,18094,3,2.33,75.5,29,180,34.5,93.0,63.75
419950,18095,4,2.2,55.5,6,228,51.65,159.0,82.44
419960,18096,7,6.36,18.6,13,199,8.46,100.18,59.57
420009,18097,6,3.11,23.38,12,199,18.34,123.78,62.5
420032,18098,6,3.8,20.78,12,199,16.89,112.8,65.26
420060,18099,4,1.5,52.67,53,211,16.34,136.75,61.72
420065,18100,2,4.5,99.0,92,191,0.0,141.5,49.5
420072,18101,4,2.0,69.33,9,217,26.84,101.75,81.92
420077,18102,5,2.36,20.9,30,239,19.96,150.73,70.84
420101,18103,3,4.0,115.5,14,245,73.5,105.0,100.47
420110,18104,7,3.25,19.55,28,243,12.97,143.08,62.81
420145,18105,8,3.19,11.85,8,245,9.71,146.0,77.29
420189,18106,5,2.0,28.25,106,219,9.07,168.8,40.39
420197,18107,7,4.71,31.67,29,219,7.16,127.57,61.43
420218,18108,6,4.71,37.67,12,238,22.04,122.57,73.66
420247,18109,5,3.0,26.62,27,240,34.61,107.22,80.86
420269,18110,4,7.75,49.67,16,165,20.85,84.75,59.42
420293,18111,2,4.33,99.0,15,213,81.0,141.0,89.4
420300,18112,6,5.86,26.83,49,210,10.85,128.29,53.32
420326,18113,4,3.17,31.6,5,163,31.01,67.0,48.09
420342,18114,4,4.8,57.75,1,232,51.24,75.6,83.85
420353,18115,4,1.5,66.67,28,228,41.99,129.0,83.58
420359,18116,3,2.8,51.75,17,224,76.39,138.8,95.51
420369,18117,7,2.79,17.38,6,232,16.03,115.71,70.46
420403,18118,4,5.4,57.5,14,244,43.28,142.8,88.89
420423,18119,7,5.0,26.12,26,235,16.1,122.0,74.81
420445,18120,8,9.89,28.62,1,230,12.31,122.78,70.75
420481,18121,3,3.8,51.5,39,245,67.37,187.4,75.39
420493,18122,6,4.91,19.3,17,210,13.93,122.0,64.14
420531,18123,4,2.14,26.83,42,203,15.93,126.43,56.8
420546,18124,3,3.25,48.67,64,210,28.71,133.25,51.85
420559,18125,6,2.14,31.83,28,219,11.8,121.0,64.63
420572,18126,4,5.0,37.5,17,167,27.7,78.2,53.07
420586,18127,7,5.93,16.57,3,235,16.16,115.53,73.64
420645,18128,4,3.4,19.44,63,238,16.23,152.6,61.41
420675,18129,4,1.5,26.67,153,233,14.73,189.0,28.71
420681,18130,7,5.18,19.0,43,233,10.81,143.55,64.68
420713,18131,5,5.0,36.0,25,241,36.72,170.71,66.21
420731,18132,3,2.0,82.0,4,168,16.0,80.67,67.38
420737,18133,8,3.55,12.05,13,242,9.64,132.0,72.31
420801,18134,2,5.5,215.0,16,231,0.0,123.5,107.5
420812,18135,5,6.67,48.0,1,241,26.63,106.0,82.91
420837,18136,3,4.0,58.0,86,202,4.0,142.67,47.39
420846,18137,2,1.33,44.0,24,112,38.0,80.67,40.14
420850,18138,7,6.08,16.91,27,213,7.97,118.83,60.61
420897,18139,6,5.0,29.12,12,245,25.81,157.56,83.41
420933,18140,7,2.75,19.18,26,237,12.6,141.5,73.68
420963,18141,5,2.5,26.6,23,156,10.13,81.67,45.14
420977,18142,5,4.57,38.83,11,244,39.08,154.14,84.36
420995,18143,4,3.0,53.25,28,241,65.92,122.0,94.71
421010,18144,4,3.1,25.22,12,239,26.21,142.6,80.63
421037,18145,3,2.0,58.33,51,226,67.34,171.75,70.24
421044,18146,5,2.0,38.67,8,240,33.73,154.71,76.37
421057,18147,6,2.88,27.71,6,200,15.38,115.12,67.14
421078,18148,7,6.56,15.93,1,240,9.9,132.75,73.98
421172,18149,5,3.67,39.4,22,219,25.61,125.83,64.87
421188,18150,3,1.0,62.0,120,244,56.0,163.33,57.09
421191,18151,5,2.14,32.83,43,240,20.12,151.29,67.59
421206,18152,7,4.47,14.5,1,204,12.75,120.07,71.23
421259,18153,7,5.9,25.56,4,234,19.62,119.7,72.02
421284,18154,6,3.8,14.86,35,243,18.4,159.07,62.15
421331,18155,5,3.6,49.5,34,232,21.97,144.8,69.19
421343,18156,7,4.82,19.6,42,238,13.58,157.09,62.36
421376,18157,6,4.35,9.88,80,238,9.49,160.47,56.07
421431,18158,3,6.8,29.75,62,181,25.73,121.6,50.23
421458,18159,6,5.36,19.4,25,219,15.63,139.09,69.86
421499,18160,6,4.5,29.57,25,232,17.28,135.0,69.47
421514,18161,5,3.0,27.14,28,218,25.76,94.12,64.19
421538,18162,4,3.8,56.0,6,230,46.41,158.8,84.15
421555,18163,5,3.2,55.25,6,227,22.96,128.4,75.14
421569,18164,7,2.62,19.25,11,242,11.31,117.0,66.34
421597,18165,6,3.0,36.5,23,242,26.22,144.57,71.42
421613,18166,6,3.73,21.7,27,244,18.31,135.45,66.09
421650,18167,6,3.0,26.0,34,242,19.19,136.11,69.14
421675,18168,7,6.11,27.62,11,232,16.22,128.33,65.05
421705,18169,5,3.44,29.75,6,244,29.37,102.33,81.85
421723,18170,3,3.0,23.6,64,182,13.25,120.0,42.46
421741,18171,6,2.67,42.0,29,239,19.53,129.5,75.18
421756,18172,2,7.0,72.0,17,161,59.0,69.33,65.04
421771,18173,5,4.25,25.43,17,195,22.2,116.0,57.73
421799,18174,4,1.83,30.8,22,176,18.06,93.83,48.98
421810,18175,7,4.42,21.0,2,233,16.88,119.58,74.39
421855,18176,8,3.2,24.22,19,237,15.58,121.2,62.61
421875,18177,8,2.36,21.6,8,224,14.82,123.73,69.48
421899,18178,6,2.89,24.75,34,232,19.1,146.44,70.29
421914,18179,7,3.07,15.15,31,228,9.4,126.29,62.58
421952,18180,5,6.56,20.5,75,239,18.91,176.44,58.23
421975,18181,5,5.17,44.4,23,245,29.7,160.33,78.51
421996,18182,7,3.57,40.0,3,243,13.71,111.57,77.09
422016,18183,3,2.83,36.0,39,219,47.09,91.17,60.13
422026,18184,5,2.67,40.2,25,226,41.21,85.0,68.12
422040,18185,2,5.33,45.0,150,240,25.0,203.33,38.59
422053,18186,5,6.0,33.33,12,212,23.56,104.86,69.22
422084,18187,4,5.57,38.33,15,245,37.53,126.0,95.49
422112,18188,5,4.29,31.33,29,217,33.62,129.29,71.66
422140,18189,6,4.0,28.0,1,225,16.84,124.78,64.36
422174,18190,7,5.27,15.36,3,218,14.59,96.2,68.3
422215,18191,5,7.14,34.17,35,240,18.72,137.71,63.35
422238,18192,3,2.4,49.75,14,213,46.12,88.2,72.88
422248,18193,5,4.6,54.0,12,228,23.35,133.6,76.05
422267,18194,4,2.0,37.0,36,184,20.98,94.8,55.0
422274,18195,4,7.25,24.71,32,205,22.34,120.38,67.91
422292,18196,5,2.6,46.25,25,210,23.79,109.0,70.62
422304,18197,6,2.92,17.58,34,245,12.57,117.77,66.01
422335,18198,8,4.42,21.0,6,237,9.25,143.42,71.65
422384,18199,5,3.7,25.22,1,228,16.29,115.2,69.5
422417,18200,5,2.6,45.75,13,196,17.38,116.6,68.74
422430,18201,8,4.1,22.33,18,219,13.63,119.0,62.0
422462,18202,6,2.5,25.78,4,236,21.29,130.7,76.83
422487,18203,7,3.33,18.45,27,230,16.37,131.42,71.06
422517,18204,3,4.5,56.67,27,197,35.19,121.5,61.0
422532,18205,8,6.57,9.77,16,231,8.84,123.09,74.77
422639,18206,7,6.5,21.27,5,239,13.12,113.67,75.8
422693,18207,5,3.57,32.17,51,244,19.14,166.57,68.62
422716,18208,5,2.33,40.6,14,217,22.52,98.83,75.55
422724,18209,6,5.36,22.6,6,232,19.62,105.09,72.63
422755,18210,7,5.2,24.11,25,242,21.21,130.4,70.06
422788,18211,6,4.46,20.25,2,245,16.69,145.23,68.98
