,userID,u_EF,u_avg_orders,u_avg_period,u_first_bought,u_last_bought,u_std_avg_period,u_mean_bought,u_std_bought
539246,27097,2,3.67,8.5,49,66,4.5,56.0,7.26
539255,27098,3,2.33,64.0,89,217,3.0,154.0,52.27
539262,27099,4,3.29,26.0,11,167,24.33,58.57,52.89
539275,27100,6,3.12,26.43,12,197,16.65,113.25,67.53
539296,27101,5,1.6,49.75,13,212,21.09,105.2,66.42
539304,27102,5,5.0,39.4,12,209,16.49,108.33,73.1
539331,27103,5,6.18,20.0,4,204,21.27,78.36,57.12
539381,27104,3,3.75,31.67,86,181,7.13,136.5,36.43
539391,27105,3,4.0,40.33,62,183,23.1,136.5,47.74
539401,27106,3,3.75,32.67,112,210,21.76,171.25,36.42
539410,27107,5,3.25,30.57,2,216,27.94,101.0,69.07
539432,27108,3,2.0,52.67,43,201,39.04,136.25,67.08
539439,27109,4,2.75,24.71,40,213,22.19,125.88,59.28
539460,27110,3,3.5,39.33,3,121,20.89,73.75,46.94
539471,27111,2,10.0,162.0,25,187,0.0,106.0,81.0
539476,27112,3,4.0,62.0,13,199,33.98,123.5,74.82
539492,27113,2,6.33,73.0,6,152,63.0,100.0,66.59
539502,27114,3,7.25,46.0,43,181,32.26,131.75,55.2
539520,27115,3,2.75,45.0,61,196,48.81,154.75,54.64
539531,27116,2,1.0,113.0,34,147,0.0,90.5,56.5
539533,27117,3,2.67,51.0,47,149,20.0,104.67,42.7
539539,27118,5,2.5,25.0,49,174,12.7,118.83,40.98
539553,27119,5,4.57,30.0,16,196,25.14,122.57,61.78
539578,27120,4,3.2,35.75,42,185,15.99,100.0,53.33
539590,27121,7,2.64,14.92,7,201,13.33,111.43,54.14
539625,27122,3,4.5,23.33,77,147,8.5,113.25,27.7
539638,27123,4,5.43,24.83,26,175,20.06,117.57,51.14
539672,27124,5,2.17,29.8,46,195,17.66,108.83,49.08
539681,27125,4,3.83,33.4,26,193,21.91,113.67,63.39
539699,27126,6,2.57,29.33,37,213,13.29,122.57,56.78
539711,27127,6,4.33,25.12,1,202,12.28,92.0,65.17
539736,27128,7,4.25,15.55,29,200,9.86,116.17,52.8
539773,27129,6,3.4,18.11,28,191,9.6,127.5,52.64
539798,27130,7,2.8,23.22,6,215,10.27,99.6,65.38
539825,27131,5,2.62,26.43,7,192,25.66,101.88,74.3
539845,27132,2,2.5,183.0,30,213,0.0,121.5,91.5
539848,27133,5,3.56,13.27,1,200,17.16,119.88,53.65
539897,27134,5,4.22,26.88,1,216,22.32,88.0,70.93
539927,27135,2,5.0,39.0,47,86,0.0,66.5,19.5
539935,27136,5,2.86,30.33,23,205,27.57,119.0,71.76
539951,27137,4,2.2,44.5,20,198,24.58,128.6,67.76
539961,27138,5,3.88,22.86,5,165,13.41,65.0,54.34
539983,27139,2,5.0,124.0,71,195,0.0,133.0,62.0
539991,27140,2,7.0,192.0,7,199,0.0,103.0,96.0
539994,27141,4,1.83,37.4,17,204,26.25,109.0,73.27
540003,27142,6,2.93,15.08,18,214,12.17,109.07,67.09
540038,27143,2,3.0,75.0,18,93,0.0,55.5,37.5
540042,27144,3,4.75,71.0,4,217,59.87,98.5,93.09
540052,27145,6,2.71,30.5,13,196,16.96,108.86,64.91
540068,27146,1,3.5,11.0,3,14,0.0,8.5,5.5
540071,27147,3,2.75,29.67,121,210,21.64,176.0,33.4
540082,27148,4,3.7,22.11,4,203,25.55,110.2,70.65
540111,27149,4,3.0,53.67,13,174,39.2,95.0,68.76
540121,27150,7,4.42,10.83,2,197,9.15,108.74,63.24
540181,27151,4,4.58,15.09,31,197,15.16,96.67,57.92
540215,27152,4,5.4,27.25,56,165,19.95,93.6,39.88
540235,27153,4,4.91,18.5,18,203,23.69,111.36,73.22
540268,27154,4,4.0,54.67,29,193,18.15,101.5,63.48
540276,27155,4,5.0,59.67,34,213,15.33,123.75,64.7
540293,27156,5,4.67,36.6,27,210,27.09,105.33,61.18
540316,27157,5,2.57,23.0,2,140,14.74,65.14,47.38
540333,27158,4,6.33,39.8,15,214,24.77,141.67,72.49
540355,27159,4,4.0,58.33,17,192,50.87,132.75,68.73
540365,27160,3,3.33,45.0,49,139,18.0,100.0,37.71
540373,27161,2,6.25,18.33,124,179,2.05,152.0,20.82
540391,27162,3,5.33,44.5,52,141,26.5,87.67,38.42
540406,27163,6,4.67,29.0,21,166,16.19,94.33,49.48
540426,27164,7,2.57,13.31,15,188,7.44,103.14,56.06
540460,27165,4,1.5,54.33,30,193,33.17,91.25,64.43
540465,27166,6,4.0,34.67,4,212,15.86,100.86,62.59
540477,27167,5,2.78,20.62,35,200,15.65,113.22,53.31
540500,27168,5,4.38,26.0,22,204,18.13,126.25,66.38
540527,27169,4,3.0,51.0,6,210,25.99,96.2,78.92
540536,27170,6,3.0,26.86,8,196,16.92,92.38,55.96
540555,27171,2,4.0,73.0,97,170,0.0,133.5,36.5
540562,27172,4,4.0,30.0,42,162,18.18,92.6,39.94
540579,27173,5,3.4,38.5,32,186,28.39,128.2,55.12
540593,27174,4,2.5,23.67,58,129,14.27,96.0,29.45
540602,27175,8,4.07,16.38,3,216,11.63,105.64,68.32
540652,27176,6,2.88,25.14,12,188,16.92,102.5,53.49
540671,27177,5,3.25,27.0,11,200,20.74,92.38,69.11
540684,27178,5,4.22,23.25,27,213,18.7,129.89,62.24
540705,27179,6,4.0,24.88,17,216,16.95,103.0,67.57
540732,27180,5,2.71,21.5,71,200,13.33,134.57,47.09
540749,27181,5,3.0,19.44,5,180,16.96,94.5,63.44
540773,27182,4,3.4,41.5,13,179,14.71,96.2,56.66
540784,27183,7,3.25,16.82,31,216,7.76,118.75,61.1
540813,27184,4,3.0,54.33,16,179,22.9,88.25,59.32
540824,27185,4,4.67,25.12,1,202,26.81,86.33,67.59
540847,27186,4,3.67,31.6,23,181,26.78,87.83,63.81
540868,27187,3,6.5,41.67,17,142,28.67,69.5,52.5
540887,27188,2,4.0,83.0,36,119,0.0,77.5,41.5
540891,27189,3,3.67,27.8,71,210,28.63,153.17,54.72
540912,27190,5,3.56,23.75,5,195,24.15,127.44,64.73
540940,27191,6,4.0,22.44,8,210,11.0,92.0,66.66
540963,27192,7,3.6,20.11,26,207,10.25,116.5,58.16
540986,27193,6,3.22,23.0,12,196,16.12,104.22,66.3
541010,27194,3,3.4,32.25,46,175,23.69,112.8,53.6
541027,27195,4,2.2,34.75,63,202,15.11,136.4,52.19
541037,27196,3,2.33,61.0,54,176,11.0,118.67,50.08
541043,27197,6,3.86,28.33,5,175,16.23,96.0,53.03
541064,27198,5,4.22,25.62,7,212,25.45,132.56,73.73
541093,27199,4,4.0,29.4,56,203,16.13,134.0,51.46
541112,27200,5,4.0,29.8,52,201,23.98,133.33,51.91
541131,27201,4,4.0,13.57,98,193,9.44,149.62,29.35
541155,27202,2,2.0,47.0,58,199,56.78,160.0,59.15
541163,27203,4,3.4,42.75,22,193,35.8,135.8,61.27
541179,27204,5,5.0,21.89,6,203,14.06,89.0,55.46
541218,27205,5,1.83,35.0,27,202,24.51,89.83,60.83
541227,27206,6,4.0,19.56,8,184,18.7,83.4,55.39
541259,27207,6,4.12,26.29,7,191,17.17,95.12,61.42
541277,27208,4,4.25,42.33,8,135,23.34,67.0,45.29
541294,27209,2,3.0,123.0,82,205,0.0,143.5,61.5
541298,27210,1,5.0,0.0,99,99,0.0,99.0,0.0
541302,27211,6,5.38,25.71,4,184,12.48,82.5,57.54
541342,27212,5,2.78,23.75,15,205,19.77,123.56,69.78
541358,27213,5,2.8,28.5,60,174,17.92,109.8,46.04
541369,27214,3,3.0,21.67,18,83,15.63,53.0,27.67
541380,27215,1,6.5,12.0,69,81,0.0,75.0,6.0
541389,27216,6,3.6,19.78,34,212,9.08,130.1,63.24
541415,27217,7,5.0,26.25,6,216,13.02,122.89,66.85
541446,27218,4,3.0,32.75,85,216,25.17,131.4,46.13
541455,27219,3,3.0,41.33,14,138,20.17,88.25,48.22
541467,27220,3,2.25,33.67,84,185,29.77,116.5,41.11
541476,27221,4,4.25,43.33,34,164,20.85,93.25,46.71
541487,27222,5,3.71,31.5,21,210,20.38,104.71,69.93
541505,27223,5,4.71,29.17,14,189,16.27,106.14,64.2
541530,27224,3,6.5,49.33,3,151,18.01,84.5,58.07
541546,27225,4,5.4,30.25,45,166,20.46,110.0,48.79
541572,27226,6,2.45,17.8,4,182,17.17,73.09,52.11
541592,27227,7,3.36,18.1,21,202,13.35,87.55,58.85
541624,27228,2,7.0,46.0,150,196,0.0,173.0,23.0
541633,27229,3,3.75,22.33,66,133,15.86,96.5,23.88
541645,27230,5,2.75,29.71,1,209,23.51,86.88,63.14
541665,27231,7,3.09,19.5,1,196,11.24,112.64,67.34
541687,27232,4,3.29,25.33,16,168,22.25,97.43,51.42
541702,27233,8,3.08,17.08,11,216,9.18,114.54,71.55
541735,27234,7,5.0,14.38,15,202,9.79,107.79,62.34
541778,27235,5,2.38,19.0,20,153,12.56,92.62,50.15
541791,27236,7,3.67,13.71,5,197,12.56,121.33,58.32
541843,27237,6,3.92,15.92,5,196,12.21,116.54,63.09
541881,27238,5,3.86,22.5,46,181,9.25,116.86,41.62
541893,27239,4,8.29,23.17,43,182,13.76,107.86,49.11
541910,27240,4,7.67,27.0,40,175,12.88,106.67,48.37
541927,27241,8,3.5,17.45,24,216,9.81,104.5,62.22
541953,27242,4,4.67,37.4,15,202,38.74,98.17,73.76
541975,27243,2,3.5,123.0,21,144,0.0,82.5,61.5
541982,27244,6,3.85,14.25,13,184,13.69,113.85,59.68
542015,27245,5,4.17,30.6,52,205,25.65,138.17,58.43
542034,27246,4,5.0,23.0,72,187,19.05,120.33,46.27
542042,27247,5,3.38,21.14,62,210,15.61,131.5,49.51
542063,27248,5,4.14,30.5,18,201,20.19,97.57,67.44
542084,27249,5,3.17,31.8,52,211,27.56,141.83,63.54
542098,27250,3,4.33,35.0,147,217,20.0,188.67,30.09
542108,27251,6,3.36,17.0,1,171,9.51,97.45,58.42
542140,27252,3,3.5,46.67,73,213,27.74,131.25,57.37
542151,27253,4,3.25,37.0,10,121,11.43,58.5,41.96
542160,27254,5,3.5,24.43,39,210,19.21,130.12,51.37
542184,27255,6,3.57,14.54,16,205,14.39,121.71,58.15
542219,27256,7,3.5,23.43,52,216,13.62,131.0,58.47
542241,27257,5,5.7,22.11,4,203,16.47,101.3,70.76
542286,27258,4,4.0,39.0,12,168,22.79,105.8,57.63
542301,27259,6,5.3,17.33,26,182,6.25,110.3,51.47
542322,27260,4,1.5,28.33,122,207,4.5,161.75,31.76
542327,27261,4,2.8,47.25,1,190,29.8,71.8,70.9
542337,27262,4,5.25,52.67,31,189,31.58,126.75,64.06
542351,27263,6,3.59,13.19,1,212,14.22,108.18,65.53
542398,27264,2,4.0,48.0,162,210,0.0,186.0,24.0
542404,27265,2,3.5,29.0,2,89,26.5,50.0,38.66
542416,27266,3,6.0,25.0,134,184,17.0,164.67,21.93
542432,27267,6,4.8,18.67,35,203,12.15,102.1,57.62
542457,27268,6,2.0,20.44,27,211,18.59,115.4,65.56
542477,27269,6,5.43,32.33,8,202,11.97,117.29,66.16
542501,27270,1,4.0,0.0,62,62,0.0,62.0,0.0
542505,27271,5,7.0,29.33,20,196,29.36,108.71,59.84
542538,27272,6,3.8,9.58,22,204,8.86,108.1,57.82
542583,27273,6,3.27,15.7,21,178,6.83,103.09,50.53
542610,27274,3,2.67,78.5,26,183,61.5,84.0,70.35
542616,27275,1,14.0,3.0,201,204,0.0,202.5,1.5
542633,27276,5,4.0,29.29,12,217,37.95,88.5,78.29
542663,27277,5,4.14,26.33,48,206,21.17,128.43,59.78
542689,27278,3,4.33,46.5,78,171,11.5,120.67,38.35
542695,27279,6,4.18,17.5,18,193,13.34,102.27,55.76
542725,27280,4,3.25,26.57,28,214,25.67,153.62,56.88
542742,27281,6,3.62,27.0,3,192,22.58,83.0,54.51
542757,27282,4,5.14,23.67,1,143,18.15,81.29,50.81
542778,27283,6,4.0,29.43,3,209,15.52,101.75,71.37
542802,27284,5,3.3,22.33,5,206,29.36,99.3,79.26
542827,27285,3,2.75,59.33,4,182,50.43,123.25,71.61
542835,27286,3,5.33,76.5,39,192,67.5,138.0,70.1
542843,27287,2,1.5,40.0,62,102,0.0,82.0,20.0
542846,27288,6,7.5,21.78,6,202,16.73,113.2,55.01
542885,27289,7,4.83,19.0,2,211,14.89,115.75,75.62
542929,27290,6,2.82,15.8,17,175,10.63,95.27,47.7
542952,27291,6,2.67,25.12,7,208,22.54,95.11,58.9
542973,27292,3,6.33,81.5,32,195,29.5,123.33,67.98
542990,27293,3,4.5,49.33,16,164,31.35,73.25,60.4
543003,27294,4,2.0,34.17,5,210,28.03,115.0,74.99
543014,27295,5,5.4,15.78,69,211,7.48,129.9,44.3
543050,27296,5,3.5,36.2,7,188,19.57,86.17,58.6
543068,27297,5,4.33,38.4,6,198,29.22,72.33,64.84
543084,27298,4,4.0,30.75,12,135,20.94,89.4,43.45
543097,27299,4,2.25,49.0,26,173,37.5,95.0,63.22
543105,27300,2,3.0,184.0,15,199,0.0,107.0,92.0
543109,27301,5,4.0,33.67,7,209,30.98,75.14,64.42
543133,27302,6,3.64,19.0,13,203,12.52,99.27,69.05
543164,27303,4,4.4,36.5,38,184,17.17,104.4,49.01
543177,27304,6,3.54,14.58,26,201,14.37,103.0,66.98
543217,27305,4,2.0,36.2,29,210,33.05,152.83,65.19
543228,27306,4,3.25,63.67,1,192,4.03,94.5,71.59
543239,27307,2,6.67,31.5,125,188,17.5,150.67,27.01
543256,27308,6,6.0,20.67,31,217,16.74,130.9,63.02
543276,27309,2,3.0,29.0,179,208,0.0,193.5,14.5
543282,27310,6,4.08,13.18,70,215,10.05,146.17,41.15
543323,27311,6,3.14,34.0,1,205,20.07,97.43,69.37
543342,27312,4,5.33,33.6,38,206,31.78,102.67,65.43
543357,27313,5,3.85,15.42,6,191,18.09,88.38,63.21
543401,27314,5,3.57,35.33,3,215,26.87,147.71,74.56
543418,27315,4,6.6,44.5,26,204,28.67,114.6,57.21
543436,27316,5,1.6,26.5,21,127,14.53,78.8,42.19
543443,27317,3,2.0,77.0,32,186,61.0,129.33,69.13
543448,27318,4,2.71,18.83,80,193,15.68,137.71,39.24
543466,27319,7,4.0,13.57,1,191,11.63,93.0,59.46
543511,27320,6,2.57,26.67,30,190,18.25,113.57,58.15
543529,27321,2,3.33,38.0,141,217,37.0,191.33,35.59
543539,27322,2,2.0,44.0,162,206,0.0,184.0,22.0
543542,27323,7,5.5,19.89,21,200,11.54,117.6,61.48
543587,27324,5,3.29,29.17,23,198,22.91,128.0,52.68
543608,27325,7,2.73,17.4,14,188,12.35,104.45,56.96
543635,27326,4,3.75,70.0,6,216,30.1,93.75,81.93
543646,27327,7,3.0,18.36,4,206,10.22,103.67,69.86
543681,27328,3,7.75,63.0,13,202,65.18,71.75,76.18
543695,27329,5,5.17,35.2,16,192,16.13,104.0,54.77
543714,27330,8,4.12,13.47,13,215,8.48,107.25,63.79
543766,27331,3,6.17,33.2,1,167,29.93,81.33,66.65
543798,27332,2,8.0,60.5,4,125,42.5,50.33,53.31
543807,27333,2,3.67,19.5,96,135,3.5,116.67,16.01
543815,27334,5,6.14,27.67,29,195,24.88,133.71,56.48
543851,27335,6,3.25,24.71,21,194,11.56,103.38,53.26
543870,27336,6,7.0,25.0,6,206,6.75,106.89,62.21
543921,27337,7,6.5,24.14,46,215,14.91,141.38,56.39
543955,27338,4,3.0,35.0,27,167,35.87,105.4,61.48
543969,27339,5,4.86,33.33,11,211,23.21,112.14,77.79
543996,27340,3,3.0,48.0,93,189,5.0,142.67,39.26
544004,27341,3,2.67,62.5,76,201,44.5,153.33,55.17
544009,27342,6,5.13,13.07,18,201,11.61,100.07,58.02
544063,27343,5,4.12,28.43,2,201,19.89,96.0,66.68
544078,27344,3,4.6,27.75,40,151,31.31,120.4,41.63
544099,27345,5,3.25,24.86,7,181,25.12,113.88,48.45
544125,27346,4,8.2,41.25,17,182,25.42,105.8,63.45
544148,27347,4,3.0,19.33,97,213,9.76,165.43,38.66
544167,27348,2,1.0,66.5,31,164,60.5,117.67,61.33
544170,27349,4,4.83,34.0,15,185,27.78,89.5,57.37
544190,27350,6,4.0,21.44,7,200,14.15,105.0,61.4
544208,27351,3,3.67,61.5,42,165,41.5,89.67,53.89
544218,27352,5,2.62,21.29,26,175,14.34,113.62,44.34
544234,27353,3,2.33,65.0,14,144,36.0,67.0,55.72
544240,27354,3,5.25,58.0,9,183,22.02,107.0,68.03
544258,27355,6,3.7,22.78,12,217,21.97,119.8,72.11
544287,27356,7,3.52,6.9,2,209,5.19,112.13,63.39
544373,27357,2,4.5,76.0,43,119,0.0,81.0,38.0
544376,27358,5,2.27,15.8,14,172,15.92,89.91,52.89
544401,27359,4,2.0,43.5,30,204,30.93,135.2,61.58
544409,27360,5,3.0,27.0,12,201,21.27,111.5,55.69
544432,27361,3,4.67,89.0,20,198,51.0,92.0,76.54
544437,27362,4,3.4,42.0,7,175,20.58,88.4,60.47
544450,27363,3,3.5,32.33,37,134,29.17,82.5,43.03
544462,27364,4,6.2,31.0,64,188,20.15,119.2,50.42
544481,27365,4,3.5,34.4,2,174,22.41,67.0,57.11
544499,27366,2,3.67,85.5,24,195,81.5,136.67,79.68
544505,27367,6,3.7,21.0,8,197,16.72,100.3,59.83
544525,27368,7,4.86,13.38,30,204,9.19,111.71,53.1
544580,27369,3,4.25,45.0,17,152,29.22,97.25,49.73
544594,27370,7,4.39,11.65,3,201,11.33,111.56,59.79
544653,27371,6,4.88,12.13,17,199,11.41,90.31,55.29
544717,27372,4,3.2,26.75,81,188,14.45,128.8,39.87
544727,27373,3,3.0,21.25,35,120,17.56,70.6,27.73
544739,27374,4,2.29,30.83,27,212,23.18,134.14,63.02
544753,27375,3,3.33,90.0,26,206,33.0,127.0,75.11
544762,27376,6,6.57,30.0,7,187,23.14,97.57,61.33
544787,27377,3,5.6,25.0,36,136,24.44,91.8,40.98
544805,27378,6,6.0,21.71,3,155,10.82,83.25,53.43
544825,27379,6,4.5,23.86,29,196,16.11,111.38,52.3
544848,27380,4,6.0,59.67,16,195,22.43,117.0,69.85
544860,27381,2,9.25,10.67,74,106,8.18,85.0,12.86
544867,27382,4,4.25,49.67,60,209,7.59,138.75,56.19
544879,27383,4,4.1,16.11,33,178,15.17,110.5,46.48
544911,27384,4,2.25,64.67,23,217,32.4,111.75,69.56
544916,27385,4,5.0,19.0,19,152,15.7,96.38,49.68
544947,27386,5,4.56,18.0,21,165,13.89,108.22,50.51
544979,27387,7,4.3,9.32,28,205,8.74,115.0,57.72
545031,27388,6,3.67,34.2,41,212,12.73,126.0,53.94
545049,27389,5,5.0,30.83,18,203,23.84,144.57,63.86
545080,27390,7,3.91,9.09,3,203,5.45,98.35,62.98
545145,27391,3,3.67,89.0,29,207,65.0,96.33,78.86
545152,27392,6,4.44,21.12,26,195,15.24,111.89,58.75
545180,27393,3,2.83,29.0,35,180,22.16,112.83,46.34
545195,27394,7,4.41,13.44,2,217,16.42,135.71,62.29
545245,27395,2,11.0,43.0,38,81,0.0,59.5,21.5
545263,27396,2,2.0,177.0,28,205,0.0,116.5,88.5
545265,27397,5,6.57,21.33,48,176,16.19,111.14,50.5
545298,27398,6,4.14,32.5,16,211,14.8,121.29,59.57
545321,27399,4,4.17,26.6,84,217,17.37,155.17,45.41
545343,27400,3,8.0,72.5,57,202,52.5,147.0,64.16
545360,27401,4,6.5,31.0,40,133,12.83,91.5,33.8
545376,27402,4,2.62,24.71,1,174,27.27,93.75,68.7
545392,27403,6,3.38,17.17,1,207,11.78,113.69,62.37
545434,27404,4,6.5,39.33,73,191,22.51,124.25,42.68
545451,27405,5,4.75,28.86,1,203,18.84,98.5,69.62
545484,27406,6,5.08,16.82,4,189,14.25,99.0,65.85
545520,27407,5,3.0,28.14,6,203,23.64,72.5,71.12
545543,27408,3,2.25,49.67,62,211,26.08,133.75,60.89
545552,27409,4,3.0,45.0,63,198,35.95,142.25,49.16
545562,27410,6,8.0,24.25,15,209,16.92,119.89,72.36
545606,27411,2,2.4,15.25,46,107,16.07,73.0,26.1
545615,27412,4,4.29,33.83,2,205,30.33,111.14,82.51
545641,27413,3,2.67,67.0,31,165,27.0,89.0,56.17
545646,27414,1,4.0,0.0,16,16,0.0,16.0,0.0
545647,27415,7,2.67,23.38,7,194,16.01,123.44,62.3
545669,27416,3,2.67,38.5,119,196,2.5,156.67,31.46
545675,27417,3,4.75,31.0,87,180,6.98,135.25,33.83
545687,27418,4,2.75,59.33,26,204,39.47,116.75,74.94
545691,27419,3,4.14,33.83,7,210,34.68,94.0,73.29
545706,27420,4,4.5,31.4,55,212,26.07,114.0,52.82
545732,27421,7,4.44,12.06,10,215,9.04,91.83,59.08
545773,27422,6,3.12,27.57,24,217,19.59,91.88,63.74
545796,27423,5,2.5,32.6,29,192,9.75,112.0,53.34
545809,27424,7,7.0,27.71,12,206,10.31,96.12,63.81
545855,27425,6,3.12,25.43,6,184,15.15,86.12,57.06
545871,27426,5,7.17,32.0,16,176,13.55,96.33,53.14
545902,27427,2,5.5,49.0,149,198,0.0,173.5,24.5
545912,27428,6,6.55,17.5,2,177,6.39,95.27,54.59
545964,27429,3,2.75,59.67,33,212,47.2,149.0,69.6
545974,27430,4,2.25,26.43,32,217,31.29,88.5,60.41
545987,27431,5,4.11,25.12,2,203,18.6,105.89,61.23
546016,27432,8,5.78,25.12,15,216,13.23,120.11,68.21
546058,27433,4,3.0,48.5,18,212,24.7,136.4,69.99
546072,27434,4,3.6,36.75,57,204,35.41,139.4,63.85
546085,27435,3,5.33,87.5,37,212,25.5,116.0,72.45
546100,27436,2,4.33,32.0,139,203,19.0,164.67,27.62
546110,27437,1,5.0,0.0,66,66,0.0,66.0,0.0
546115,27438,3,4.5,65.67,15,212,38.72,130.0,80.63
546128,27439,6,3.23,14.75,21,198,13.8,113.54,51.6
546163,27440,4,3.0,35.0,32,207,35.31,147.0,60.04
546179,27441,3,1.67,55.5,16,127,14.5,66.67,45.83
546184,27442,4,3.88,24.0,12,180,19.92,88.38,55.18
546198,27443,5,2.33,23.88,14,205,18.58,128.11,70.26
546214,27444,1,8.0,0.0,187,187,0.0,187.0,0.0
546220,27445,7,2.85,14.58,22,197,8.95,108.0,54.35
546249,27446,4,2.2,31.25,56,181,15.64,118.8,48.54
546260,27447,3,4.75,51.33,22,176,29.01,102.25,54.68
546270,27448,3,3.5,66.0,3,201,43.83,76.75,80.52
546279,27449,4,7.2,37.0,36,184,23.43,103.2,48.14
546296,27450,1,5.0,0.0,7,7,0.0,7.0,0.0
546301,27451,4,5.17,31.6,45,203,22.36,124.33,49.97
546330,27452,7,3.0,21.11,26,216,13.46,109.4,67.96
546354,27453,4,3.86,27.0,19,181,27.43,110.29,68.01
546376,27454,3,2.8,37.25,4,153,45.29,72.6,64.33
546386,27455,5,3.6,51.0,13,217,27.83,130.8,80.25
546400,27456,5,3.86,30.67,15,199,19.54,115.14,63.21
546418,27457,3,2.67,56.0,75,187,44.0,145.67,50.21
546425,27458,4,6.6,40.0,23,183,46.56,73.2,57.14
546447,27459,6,3.14,30.0,26,206,12.52,121.0,55.14
546467,27460,4,6.5,43.67,13,144,24.31,77.75,53.91
546492,27461,3,2.33,93.5,29,216,56.5,141.33,80.86
546498,27462,4,9.75,25.0,17,192,26.17,82.12,62.52
546527,27463,3,2.67,67.0,15,149,29.0,91.67,56.39
546532,27464,3,5.25,29.0,96,183,16.51,130.0,34.75
546550,27465,8,7.88,13.73,11,217,6.71,115.0,61.67
546601,27466,2,1.5,66.0,32,98,0.0,65.0,33.0
546603,27467,7,2.67,11.47,16,211,7.63,105.17,60.86
546640,27468,1,2.0,0.0,41,41,0.0,41.0,0.0
546642,27469,4,2.62,27.14,3,193,34.7,84.38,56.61
546658,27470,4,4.43,28.0,13,181,27.75,102.43,61.96
546676,27471,3,2.67,61.0,22,144,24.0,75.0,51.08
546683,27472,6,4.25,24.57,45,217,18.46,132.75,64.32
546716,27473,6,2.78,16.88,81,216,12.62,150.33,44.1
546739,27474,4,5.0,62.0,1,187,20.61,98.75,67.08
546752,27475,4,4.0,37.33,85,197,25.22,140.75,47.27
546762,27476,3,6.8,32.0,65,193,28.68,112.0,43.46
546793,27477,2,3.0,172.0,4,176,0.0,90.0,86.0
546796,27478,4,4.25,43.0,14,143,20.85,82.5,52.21
546809,27479,4,2.67,39.2,1,197,42.05,134.83,64.28
546820,27480,4,6.12,19.14,68,202,14.98,122.5,43.44
546841,27481,3,5.33,74.5,7,156,18.5,87.67,61.45
546856,27482,4,3.25,30.57,2,216,35.19,130.38,74.79
546878,27483,2,4.0,68.0,31,167,51.0,82.0,60.5
546886,27484,7,5.71,14.77,10,202,9.59,123.71,55.42
546947,27485,2,2.5,103.0,41,144,0.0,92.5,51.5
546950,27486,3,2.5,30.67,97,189,25.04,127.75,37.17
546959,27487,5,5.8,44.0,34,210,21.34,109.2,60.56
546981,27488,5,3.83,30.0,4,154,14.67,77.17,54.41
546999,27489,7,4.38,26.14,2,185,15.84,102.25,58.1
547033,27490,4,4.29,24.0,4,148,20.41,60.86,53.46
547053,27491,4,6.33,35.2,2,178,30.97,113.5,55.49
547081,27492,3,6.5,62.67,14,202,54.92,95.75,82.74
547098,27493,4,2.2,46.0,21,205,23.31,126.8,67.77
547106,27494,3,4.5,34.33,64,167,22.94,129.5,41.15
547122,27495,5,5.14,22.83,59,196,16.73,136.29,45.6
547147,27496,5,2.56,22.25,5,183,17.24,80.56,66.88
547168,27497,5,2.75,22.29,27,183,19.9,99.75,56.85
547189,27498,4,4.0,64.33,22,215,57.75,149.25,75.32
547202,27499,4,2.8,53.25,3,216,38.35,83.2,78.04
547214,27500,4,2.0,32.4,51,213,31.43,125.33,61.18
547225,27501,7,5.0,25.0,16,216,18.99,121.22,75.3
547245,27502,3,4.2,43.5,40,214,25.74,124.0,70.28
547256,27503,5,2.57,30.33,17,199,26.97,123.57,71.29
547267,27504,4,7.29,32.67,6,202,23.19,85.86,60.99
547297,27505,2,7.0,12.0,156,192,6.48,171.0,14.54
547306,27506,5,2.86,24.5,43,190,19.81,114.57,56.21
547321,27507,5,2.33,27.4,28,165,19.87,83.0,49.78
547333,27508,4,3.62,19.57,43,180,12.09,113.25,46.08
547357,27509,3,3.0,87.0,39,213,62.0,105.33,76.81
547365,27510,7,3.42,17.82,15,211,11.61,122.25,63.16
547397,27511,4,4.0,39.0,1,196,21.89,108.67,76.0
547417,27512,3,2.0,66.5,70,203,26.5,127.67,55.72
547421,27513,7,3.78,22.25,38,216,15.09,130.67,54.24
547454,27514,3,2.33,35.0,78,148,18.0,107.0,29.81
547457,27515,5,4.12,28.71,13,214,25.33,116.0,73.0
547471,27516,5,5.0,33.83,2,205,30.16,105.71,68.65
547487,27517,4,2.33,38.6,16,209,34.73,79.67,75.51
547498,27518,7,6.18,19.3,17,210,14.44,114.36,61.04
547544,27519,5,5.12,27.14,11,201,25.67,97.88,68.05
547570,27520,2,1.0,46.0,42,88,0.0,65.0,23.0
547572,27521,4,7.2,43.25,15,188,34.44,130.0,64.01
547602,27522,1,4.5,4.0,118,122,0.0,120.0,2.0
547609,27523,4,4.2,49.5,12,210,37.7,100.0,82.98
547627,27524,5,5.43,32.67,5,201,24.74,110.71,77.74
547651,27525,3,5.0,55.0,6,116,27.0,52.0,46.68
547659,27526,4,2.0,39.2,17,213,25.44,118.0,69.42
547669,27527,2,3.67,67.0,77,211,45.0,159.0,58.67
547680,27528,4,6.17,33.8,24,193,29.29,94.67,64.62
547706,27529,6,3.88,20.57,16,160,9.74,90.12,44.34
547729,27530,6,3.0,14.5,10,184,13.32,75.92,60.95
547761,27531,4,3.0,31.5,79,205,17.97,138.6,47.69
